file_stem,sec_Abstract_total_words,sec_Abstract_total_sentences,sec_Abstract_avg_sentence_len,sec_Abstract_median_sentence_len,sec_Abstract_sd_sentence_len,sec_Abstract_sent_gt_40_count,sec_Abstract_sent_lt_12_count,sec_Abstract_sent_gt_40_pct,sec_Abstract_sent_lt_12_pct,sec_Abstract_sentence_bin_counts,sec_Abstract_semicolons_total,sec_Abstract_colons_total,sec_Abstract_double_dashes_total,sec_Abstract_mtld,sec_Abstract_word_share,sec_Introduction_total_words,sec_Introduction_total_sentences,sec_Introduction_avg_sentence_len,sec_Introduction_median_sentence_len,sec_Introduction_sd_sentence_len,sec_Introduction_sent_gt_40_count,sec_Introduction_sent_lt_12_count,sec_Introduction_sent_gt_40_pct,sec_Introduction_sent_lt_12_pct,sec_Introduction_sentence_bin_counts,sec_Introduction_semicolons_total,sec_Introduction_colons_total,sec_Introduction_double_dashes_total,sec_Introduction_mtld,sec_Introduction_word_share,sec_Argument_total_words,sec_Argument_total_sentences,sec_Argument_avg_sentence_len,sec_Argument_median_sentence_len,sec_Argument_sd_sentence_len,sec_Argument_sent_gt_40_count,sec_Argument_sent_lt_12_count,sec_Argument_sent_gt_40_pct,sec_Argument_sent_lt_12_pct,sec_Argument_sentence_bin_counts,sec_Argument_semicolons_total,sec_Argument_colons_total,sec_Argument_double_dashes_total,sec_Argument_mtld,sec_Argument_word_share,sec_Framework_total_words,sec_Framework_total_sentences,sec_Framework_avg_sentence_len,sec_Framework_median_sentence_len,sec_Framework_sd_sentence_len,sec_Framework_sent_gt_40_count,sec_Framework_sent_lt_12_count,sec_Framework_sent_gt_40_pct,sec_Framework_sent_lt_12_pct,sec_Framework_sentence_bin_counts,sec_Framework_semicolons_total,sec_Framework_colons_total,sec_Framework_double_dashes_total,sec_Framework_mtld,sec_Framework_word_share,sec_Discussion_total_words,sec_Discussion_total_sentences,sec_Discussion_avg_sentence_len,sec_Discussion_median_sentence_len,sec_Discussion_sd_sentence_len,sec_Discussion_sent_gt_40_count,sec_Discussion_sent_lt_12_count,sec_Discussion_sent_gt_40_pct,sec_Discussion_sent_lt_12_pct,sec_Discussion_sentence_bin_counts,sec_Discussion_semicolons_total,sec_Discussion_colons_total,sec_Discussion_double_dashes_total,sec_Discussion_mtld,sec_Discussion_word_share,sec_Conclusion_total_words,sec_Conclusion_total_sentences,sec_Conclusion_avg_sentence_len,sec_Conclusion_median_sentence_len,sec_Conclusion_sd_sentence_len,sec_Conclusion_sent_gt_40_count,sec_Conclusion_sent_lt_12_count,sec_Conclusion_sent_gt_40_pct,sec_Conclusion_sent_lt_12_pct,sec_Conclusion_sentence_bin_counts,sec_Conclusion_semicolons_total,sec_Conclusion_colons_total,sec_Conclusion_double_dashes_total,sec_Conclusion_mtld,sec_Conclusion_word_share
00-Metaphorical Traits of the Language of the COVID-19 Pandemic_ A Short-Term Diachronic Study,245,15,15.666666666666666,19.0,13.823720125032846,0,7,0.0,0.4666666666666667,"{""31_40"": 3, ""lt12"": 7, ""21_30"": 3, ""12_20"": 2}",0,6,0,65.17152895082583,0.034376315420232915,670.0,22.0,30.045454545454547,30.0,11.298871720862316,3.0,2.0,0.13636363636363635,0.09090909090909091,"{""21_30"": 8, ""31_40"": 7, ""12_20"": 2, ""lt12"": 2, ""41_50"": 3}",0.0,1.0,0.0,80.77861045481393,0.09400869931247369,5870,213,26.8075117370892,28.0,14.524395220290302,32,38,0.15023474178403756,0.1784037558685446,"{""lt12"": 38, ""21_30"": 65, ""31_40"": 58, ""12_20"": 20, ""41_50"": 22, ""gt50"": 10}",6,17,0,64.0262212946572,0.8236284551704784,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,"{""lt12"": 1}",0.0,0.0,0.0,3.0,0.0004209344745334643,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,"{""lt12"": 1}",0.0,0.0,0.0,3.0,0.0004209344745334643,336.0,12.0,27.666666666666668,29.0,11.056329600840607,1.0,1.0,0.08333333333333333,0.08333333333333333,"{""12_20"": 2, ""41_50"": 1, ""21_30"": 4, ""31_40"": 4, ""lt12"": 1}",1.0,0.0,0.0,77.14277023944304,0.047144661147748
00-On tokens and tokenisation_ a conjunctural approach to thinking GenAI in the Humanities classr,372,12,30.833333333333332,29.0,11.328430311977618,2,0,0.16666666666666666,0.0,"{""12_20"": 2, ""21_30"": 5, ""31_40"": 3, ""41_50"": 1, ""gt50"": 1}",3,2,0,94.25,0.05344827586206897,,,,,,,,,,,,,,,,6588,177,37.056497175141246,36.0,20.317848600464874,72,21,0.4067796610169492,0.11864406779661017,"{""gt50"": 44, ""31_40"": 35, ""41_50"": 28, ""12_20"": 13, ""lt12"": 21, ""21_30"": 36}",1,16,0,74.74060852979252,0.946551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-The Pattern Nexus_ Postdigital Aesthetics_ Technoscience and Mysticism in Tom McCarthy_s The M,190,5,38.0,20.0,37.3563916887057,1,0,0.2,0.0,"{""12_20"": 3, ""gt50"": 1, ""31_40"": 1}",2,1,0,93.26046286644731,0.02181901699586587,929.0,26.0,35.57692307692308,32.0,19.849782017791686,11.0,2.0,0.4230769230769231,0.07692307692307693,"{""31_40"": 4, ""12_20"": 4, ""gt50"": 5, ""41_50"": 6, ""21_30"": 5, ""lt12"": 2}",3.0,3.0,0.0,100.77881665511215,0.1066835094166284,6885,235,29.07659574468085,28.0,16.6254132108016,49,30,0.20851063829787234,0.1276595744680851,"{""12_20"": 30, ""31_40"": 49, ""41_50"": 31, ""21_30"": 77, ""lt12"": 30, ""gt50"": 18}",16,36,0,112.84241933173847,0.7906522737712448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.0,23.0,30.434782608695652,28.0,15.532447231394269,5.0,2.0,0.21739130434782608,0.08695652173913043,"{""21_30"": 10, ""gt50"": 2, ""41_50"": 3, ""31_40"": 5, ""lt12"": 2, ""12_20"": 1}",2.0,2.0,0.0,92.70217917675545,0.08084519981626091
00-Toxic intimacies_ Tawada Y_ko_s The Emissary as Counternarrative to Japan_s nuclear and enviro,204,6,33.5,31.0,6.59545297913646,1,0,0.16666666666666666,0.0,"{""21_30"": 3, ""31_40"": 2, ""41_50"": 1}",0,0,0,78.62103021232505,0.024294390853876385,817.0,25.0,32.12,26.0,19.279349919884055,6.0,0.0,0.24,0.0,"{""31_40"": 3, ""21_30"": 7, ""12_20"": 9, ""gt50"": 6}",0.0,0.0,0.0,99.40733463798917,0.09729665356675003,7076,253,27.52173913043478,26.0,17.783656938500588,61,47,0.24110671936758893,0.1857707509881423,"{""12_20"": 51, ""21_30"": 54, ""lt12"": 47, ""41_50"": 32, ""gt50"": 29, ""31_40"": 40}",6,22,0,99.70185734343448,0.842681910206026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,9.0,32.888888888888886,34.0,24.866867738239794,3.0,2.0,0.3333333333333333,0.2222222222222222,"{""31_40"": 3, ""gt50"": 2, ""21_30"": 1, ""lt12"": 2, ""41_50"": 1}",1.0,0.0,0.0,108.20940277161694,0.03572704537334762
00-_I made no sound at all__ Exploring Indonesia_s collective trauma in Saman and Enrico_s Love S,142,5,28.2,28.0,8.526429498916883,0,0,0.0,0.0,"{""31_40"": 2, ""21_30"": 2, ""12_20"": 1}",0,0,0,83.8910181061959,0.020811959548585664,1425.0,48.0,29.4375,29.0,11.853550056256152,7.0,1.0,0.14583333333333334,0.020833333333333332,"{""21_30"": 18, ""12_20"": 9, ""31_40"": 13, ""gt50"": 3, ""41_50"": 4, ""lt12"": 1}",5.0,4.0,0.0,138.28195917075487,0.20885241096291954,5256,211,24.687203791469194,22.0,11.524168279096672,20,24,0.0947867298578199,0.11374407582938388,"{""21_30"": 67, ""12_20"": 65, ""41_50"": 15, ""31_40"": 35, ""lt12"": 24, ""gt50"": 5}",6,36,0,120.93978073468483,0.7703356294884948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apple Trees and Plastic Ducks_ Gardens as Post-pastoral Landscapes in Contemporary British Fic,152,6,25.166666666666668,26.5,7.909909396868378,0,0,0.0,0.0,"{""12_20"": 1, ""31_40"": 1, ""21_30"": 4}",0,0,0,114.8943415122684,0.02087338643229882,,,,,,,,,,,,,,,,7130,299,23.77257525083612,23.0,17.16623569813181,40,77,0.13377926421404682,0.25752508361204013,"{""12_20"": 54, ""41_50"": 23, ""31_40"": 61, ""lt12"": 77, ""gt50"": 17, ""21_30"": 67}",20,23,0,85.65368179241531,0.9791266135677011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Hopegoing_ Animist metaphor as deferred hope in Yaa Gyasi_s Homegoing,142,4,35.5,36.0,20.174241001832016,2,0,0.5,0.0,"{""21_30"": 1, ""gt50"": 1, ""41_50"": 1, ""12_20"": 1}",0,1,0,135.37025316455694,0.02098418797103591,,,,,,,,,,,,,,,,6410,230,27.8,26.0,14.370761193916502,40,24,0.17391304347826086,0.10434782608695652,"{""12_20"": 51, ""41_50"": 28, ""21_30"": 68, ""31_40"": 47, ""lt12"": 24, ""gt50"": 12}",15,20,0,107.64135680716878,0.9472439781291562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,9.0,23.88888888888889,23.0,8.608781046763305,0.0,1.0,0.0,0.1111111111111111,"{""21_30"": 5, ""31_40"": 2, ""12_20"": 1, ""lt12"": 1}",0.0,1.0,0.0,93.78947368421052,0.031771833899807894
01-Liberated territory_ on the poetry and pedagogy of Tongo Eisen-Martin,223,7,31.857142857142858,31.0,6.98638131005772,0,0,0.0,0.0,"{""12_20"": 1, ""31_40"": 4, ""21_30"": 2}",0,0,0,72.4754678806272,0.031470505221563645,,,,,,,,,,,,,,,,6387,236,26.978813559322035,27.0,14.904360930834347,40,37,0.1694915254237288,0.15677966101694915,"{""12_20"": 47, ""31_40"": 56, ""41_50"": 28, ""21_30"": 56, ""gt50"": 12, ""lt12"": 37}",6,27,0,84.91973311672481,0.901354784081287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0,20.0,23.6,21.0,14.503720030972817,2.0,6.0,0.1,0.3,"{""31_40"": 7, ""lt12"": 6, ""41_50"": 2, ""12_20"": 4, ""21_30"": 1}",0.0,3.0,0.0,75.46660515124769,0.06717471069714931
01-Mahb_bperest_ uranist and transvestite_ translating sexology in the Late Ottoman Empire and Ea,204,7,29.142857142857142,31.0,5.956189257922424,0,0,0.0,0.0,"{""31_40"": 5, ""12_20"": 1, ""21_30"": 1}",0,0,0,75.0269783170138,0.020338983050847456,1980.0,61.0,31.75409836065574,34.0,13.418464564056151,18.0,5.0,0.29508196721311475,0.08196721311475409,"{""41_50"": 15, ""21_30"": 11, ""31_40"": 19, ""gt50"": 3, ""lt12"": 5, ""12_20"": 8}",22.0,5.0,0.0,93.69793826912226,0.19740777666999004,7390,268,26.705223880597014,27.0,14.69690184765916,48,41,0.1791044776119403,0.15298507462686567,"{""gt50"": 13, ""41_50"": 35, ""31_40"": 56, ""12_20"": 47, ""lt12"": 41, ""21_30"": 76}",35,11,0,102.39174160349131,0.7367896311066799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,12.0,37.0,35.0,14.491376746189438,4.0,0.0,0.3333333333333333,0.0,"{""21_30"": 4, ""31_40"": 4, ""41_50"": 3, ""gt50"": 1}",3.0,2.0,0.0,138.23955431754874,0.04546360917248255
01-_The Origin of Everything__ Sex Against Social Convention in Sally Rooney_s Normal People and ,93,3,30.666666666666668,27.0,7.234178138070235,0,0,0.0,0.0,"{""31_40"": 1, ""21_30"": 2}",0,0,0,105.29166666666667,0.014608859566446749,843.0,30.0,28.0,29.5,11.468096676402338,3.0,3.0,0.1,0.1,"{""41_50"": 2, ""21_30"": 8, ""31_40"": 11, ""gt50"": 1, ""12_20"": 5, ""lt12"": 3}",0.0,0.0,0.0,100.35125277260522,0.13242224316682374,5087,196,25.846938775510203,26.0,15.088016668571921,28,34,0.14285714285714285,0.17346938775510204,"{""lt12"": 34, ""31_40"": 43, ""41_50"": 14, ""21_30"": 52, ""12_20"": 39, ""gt50"": 14}",12,19,0,113.13553990341484,0.7990889098334905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,15.0,22.666666666666668,20.0,13.68871624298467,1.0,4.0,0.06666666666666667,0.26666666666666666,"{""21_30"": 2, ""lt12"": 4, ""12_20"": 5, ""31_40"": 3, ""gt50"": 1}",0.0,0.0,0.0,100.41459503171055,0.05387998743323908
02-Jeanette Winterson_s The Gap of Time in the Caesura of the Time That is Left,469,13,35.30769230769231,32.0,26.23097601241903,4,3,0.3076923076923077,0.23076923076923078,"{""31_40"": 3, ""21_30"": 3, ""lt12"": 3, ""gt50"": 3, ""41_50"": 1}",0,0,0,56.22493688194007,0.0557802093244529,,,,,,,,,,,,,,,,7939,263,30.072243346007603,30.0,20.142585946504298,83,66,0.3155893536121673,0.2509505703422053,"{""lt12"": 66, ""41_50"": 38, ""gt50"": 45, ""31_40"": 47, ""12_20"": 24, ""21_30"": 43}",9,25,0,66.25742244816088,0.9442197906755471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Self-perception_ laws and identities. Restricting the relevance of psy knowledge among sex-dis,185,6,30.666666666666668,30.0,5.680375574437544,1,0,0.16666666666666666,0.0,"{""31_40"": 2, ""21_30"": 3, ""41_50"": 1}",0,0,0,79.36079545454545,0.029805058804575478,476.0,13.0,36.38461538461539,32.0,11.471257280252395,5.0,0.0,0.38461538461538464,0.0,"{""21_30"": 4, ""31_40"": 4, ""gt50"": 2, ""41_50"": 3}",3.0,1.0,0.0,75.56748627274925,0.07668761076204285,5037,150,33.14,32.0,12.398868751169392,40,3,0.26666666666666666,0.02,"{""21_30"": 42, ""41_50"": 28, ""31_40"": 45, ""12_20"": 20, ""gt50"": 12, ""lt12"": 3}",22,4,0,98.71222326138965,0.8115031416143065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0,17.0,29.823529411764707,27.0,11.26518582912443,2.0,0.0,0.11764705882352941,0.0,"{""12_20"": 3, ""21_30"": 7, ""31_40"": 5, ""41_50"": 1, ""gt50"": 1}",0.0,0.0,0.0,89.06213718411553,0.08200418881907524
02-Slow comics_ resource extraction in graphic narrative,148,5,29.6,32.0,8.44393273303382,0,0,0.0,0.0,"{""21_30"": 1, ""31_40"": 3, ""12_20"": 1}",0,1,0,130.4090909090909,0.02564546872292497,,,,,,,,,,,,,,,,5623,192,29.057291666666668,30.0,15.771332232098153,30,24,0.15625,0.125,"{""21_30"": 53, ""gt50"": 11, ""41_50"": 19, ""12_20"": 22, ""31_40"": 63, ""lt12"": 24}",5,27,0,119.65473922742916,0.974354531277075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Spatiality_ Fugitivity_ and _Black Livingness_ in Harriet Jacobs_s Incidents in the Life of a ,152,5,30.4,27.0,9.181503144910424,1,0,0.2,0.0,"{""21_30"": 4, ""41_50"": 1}",0,0,0,139.88073394495413,0.0148365056124939,,,,,,,,,,,,,,,,9400,326,28.62269938650307,27.5,21.395800596201823,93,84,0.2852760736196319,0.25766871165644173,"{""31_40"": 47, ""21_30"": 59, ""41_50"": 45, ""12_20"": 43, ""gt50"": 48, ""lt12"": 84}",43,46,0,98.50093984962407,0.9175207418252807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,17.0,40.35294117647059,43.0,20.027921685956922,9.0,1.0,0.5294117647058824,0.058823529411764705,"{""31_40"": 2, ""21_30"": 4, ""41_50"": 5, ""gt50"": 4, ""lt12"": 1, ""12_20"": 1}",0.0,5.0,0.0,87.0505416880678,0.06764275256222547
02-To hope or to weep_ Slow hope in Rohan Chakravarty_s green humour series,152,5,30.4,31.0,11.23832727766904,1,0,0.2,0.0,"{""31_40"": 2, ""41_50"": 1, ""21_30"": 1, ""12_20"": 1}",0,0,0,91.75773234240268,0.02676998943289891,,,,,,,,,,,,,,,,5290,219,24.050228310502284,23.0,10.424575649424344,15,20,0.0684931506849315,0.091324200913242,"{""21_30"": 74, ""lt12"": 20, ""31_40"": 43, ""12_20"": 67, ""41_50"": 13, ""gt50"": 2}",11,21,0,120.4802413780317,0.9316660796054949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,10.0,23.5,22.5,11.481869766433224,1.0,1.0,0.1,0.1,"{""41_50"": 1, ""21_30"": 3, ""31_40"": 2, ""12_20"": 3, ""lt12"": 1}",0.0,1.0,0.0,71.39617991373999,0.041563930961606196
03-Beowulf_ the Nibelungenlied_ and the Medieval Germanic Courtier Narrative,156,5,31.2,38.0,13.917614738165446,1,0,0.2,0.0,"{""12_20"": 2, ""41_50"": 1, ""31_40"": 2}",0,0,0,87.10700023490722,0.021900884458795452,176.0,5.0,34.8,35.0,11.233877335986893,2.0,0.0,0.4,0.0,"{""41_50"": 2, ""31_40"": 1, ""21_30"": 2}",3.0,1.0,0.0,96.87636481506756,0.024708690158641022,3997,167,23.311377245508982,22.0,14.831951910971078,23,43,0.1377245508982036,0.25748502994011974,"{""21_30"": 42, ""31_40"": 24, ""12_20"": 35, ""41_50"": 13, ""lt12"": 43, ""gt50"": 10}",20,31,0,97.0465589654959,0.5611399691141373,,,,,,,,,,,,,,,,2398.0,98.0,23.93877551020408,21.0,12.828621613633548,9.0,10.0,0.09183673469387756,0.10204081632653061,"{""21_30"": 21, ""lt12"": 10, ""31_40"": 22, ""12_20"": 36, ""41_50"": 5, ""gt50"": 4}",15.0,4.0,0.0,92.62809023653409,0.33665590341148394,396.0,12.0,33.083333333333336,34.5,16.222645974816885,5.0,1.0,0.4166666666666667,0.08333333333333333,"{""41_50"": 4, ""12_20"": 2, ""31_40"": 3, ""gt50"": 1, ""lt12"": 1, ""21_30"": 1}",0.0,1.0,0.0,109.00240577385725,0.0555945528569423
03-Ethics and Identity in David Albahari_s Bait_ A Ric_urian Reading,147,5,29.4,24.0,14.415269681833914,1,0,0.2,0.0,"{""12_20"": 2, ""21_30"": 2, ""gt50"": 1}",0,1,0,81.99894371611369,0.01775147928994083,637.0,18.0,34.833333333333336,32.5,17.64436253911613,3.0,0.0,0.16666666666666666,0.0,"{""12_20"": 2, ""21_30"": 6, ""31_40"": 7, ""41_50"": 1, ""gt50"": 2}",5.0,0.0,0.0,101.36904761904762,0.07692307692307693,7162,299,23.615384615384617,22.0,18.238057527739397,51,92,0.1705685618729097,0.3076923076923077,"{""12_20"": 52, ""21_30"": 61, ""31_40"": 43, ""gt50"": 24, ""lt12"": 92, ""41_50"": 27}",42,60,0,93.92649476100479,0.8648713923439199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0,12.0,27.416666666666668,28.5,9.029832710957539,1.0,0.0,0.08333333333333333,0.0,"{""21_30"": 4, ""31_40"": 4, ""12_20"": 3, ""41_50"": 1}",0.0,1.0,0.0,76.34280116399701,0.04045405144306243
03-Neuralink and the rise of psychopolitical governmentality,150,7,21.0,19.0,6.782329983125268,0,0,0.0,0.0,"{""12_20"": 5, ""21_30"": 1, ""31_40"": 1}",0,0,0,81.11560906366648,0.021312872975277068,1203.0,47.0,25.361702127659573,22.0,8.850019729565071,2.0,2.0,0.0425531914893617,0.0425531914893617,"{""21_30"": 19, ""12_20"": 13, ""lt12"": 2, ""31_40"": 11, ""41_50"": 2}",9.0,1.0,0.0,106.2149871791159,0.17092924126172207,4832,206,23.315533980582526,22.5,12.99540074200027,19,39,0.09223300970873786,0.18932038834951456,"{""lt12"": 39, ""21_30"": 69, ""gt50"": 9, ""31_40"": 34, ""41_50"": 10, ""12_20"": 45}",17,17,0,91.70930063250182,0.6865586814435919,295.0,14.0,20.785714285714285,18.0,11.71572625824971,1.0,1.0,0.07142857142857142,0.07142857142857142,"{""21_30"": 4, ""gt50"": 1, ""12_20"": 8, ""lt12"": 1}",0.0,0.0,0.0,94.3571807101219,0.04191531685137823,,,,,,,,,,,,,,,,558.0,17.0,32.705882352941174,31.0,11.639183314790351,5.0,0.0,0.29411764705882354,0.0,"{""41_50"": 4, ""21_30"": 5, ""31_40"": 4, ""12_20"": 3, ""gt50"": 1}",2.0,1.0,0.0,111.2741270652359,0.0792838874680307
03-The cultural politics of Canto 49 by Ezra Pound. A historical re-evaluation,200,5,40.0,42.0,15.280706789936126,3,0,0.6,0.0,"{""41_50"": 2, ""12_20"": 1, ""31_40"": 1, ""gt50"": 1}",0,0,0,93.65988372093022,0.02973093503790694,,,,,,,,,,,,,,,,6057,221,27.20814479638009,25.0,19.062865536211127,41,43,0.18552036199095023,0.19457013574660634,"{""31_40"": 34, ""21_30"": 59, ""gt50"": 19, ""12_20"": 44, ""lt12"": 43, ""41_50"": 22}",33,35,0,91.13315504185809,0.9004013676230117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,14.0,33.285714285714285,30.0,13.56141909654325,3.0,0.0,0.21428571428571427,0.0,"{""31_40"": 4, ""gt50"": 2, ""12_20"": 2, ""21_30"": 5, ""41_50"": 1}",0.0,2.0,0.0,84.6280429594272,0.06986769733908131
03-Transnational hauntings_ A reparative reading of ghosts and weak rootedness in Zen Cho_s ____ ,148,4,37.25,36.5,13.841363131329707,2,0,0.5,0.0,"{""21_30"": 2, ""41_50"": 1, ""gt50"": 1}",0,1,0,115.0678137651822,0.024175106174452794,1082.0,31.0,34.354838709677416,32.0,14.639099214311367,11.0,2.0,0.3548387096774194,0.06451612903225806,"{""gt50"": 6, ""21_30"": 8, ""12_20"": 3, ""41_50"": 5, ""31_40"": 7, ""lt12"": 2}",7.0,3.0,0.0,121.91060876318056,0.17673962757268866,4611,172,26.598837209302324,25.0,11.860130214229962,23,14,0.13372093023255813,0.08139534883720931,"{""21_30"": 63, ""12_20"": 38, ""lt12"": 14, ""41_50"": 17, ""31_40"": 34, ""gt50"": 6}",15,8,0,99.89723576544922,0.7531852335837962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,9.0,31.22222222222222,32.0,13.017082793177758,3.0,0.0,0.3333333333333333,0.0,"{""41_50"": 3, ""31_40"": 2, ""12_20"": 2, ""21_30"": 2}",1.0,1.0,0.0,153.81092066146414,0.045900032669062396
04-Hieroglyphic Matter in Bacon_s New Atlantis,136,4,33.75,34.0,5.560275772537426,0,0,0.0,0.0,"{""31_40"": 3, ""21_30"": 1}",0,0,0,142.0356756756757,0.01577543208444496,,,,,,,,,,,,,,,,8485,278,30.399280575539567,32.0,18.05033874259531,88,52,0.31654676258992803,0.18705035971223022,"{""31_40"": 57, ""21_30"": 61, ""41_50"": 59, ""gt50"": 29, ""lt12"": 52, ""12_20"": 20}",22,33,0,102.46719921409226,0.984224567915555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Living in Endtimes_ Countersentimental Domesticity in the Age of Uncertainty,143,6,23.666666666666668,23.5,4.760952285695233,0,0,0.0,0.0,"{""21_30"": 5, ""12_20"": 1}",0,0,0,75.84983801295897,0.01928523263654754,815.0,29.0,28.03448275862069,27.0,11.929802892099055,4.0,1.0,0.13793103448275862,0.034482758620689655,"{""12_20"": 7, ""gt50"": 2, ""41_50"": 2, ""21_30"": 12, ""lt12"": 1, ""31_40"": 5}",0.0,0.0,0.0,112.90421340811966,0.10991233985165205,5905,266,22.12406015037594,21.0,14.715016847134855,32,63,0.12030075187969924,0.23684210526315788,"{""41_50"": 20, ""21_30"": 71, ""12_20"": 68, ""31_40"": 32, ""lt12"": 63, ""gt50"": 12}",8,31,0,103.04518961791939,0.7963587322993931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0,20.0,27.45,21.0,13.164845532505758,5.0,2.0,0.25,0.1,"{""31_40"": 3, ""41_50"": 5, ""12_20"": 7, ""21_30"": 3, ""lt12"": 2}",1.0,0.0,0.0,112.75885885885884,0.07444369521240728
04-The alienation of Valerii Pereleshin,193,7,27.142857142857142,25.0,6.743603671345943,0,0,0.0,0.0,"{""31_40"": 3, ""21_30"": 3, ""12_20"": 1}",0,0,0,107.44578313253014,0.03358858336233902,,,,,,,,,,,,,,,,5553,260,22.54230769230769,19.0,18.266213997557728,39,75,0.15,0.28846153846153844,"{""21_30"": 50, ""12_20"": 68, ""lt12"": 75, ""gt50"": 20, ""31_40"": 28, ""41_50"": 19}",17,73,0,87.81873458083136,0.966411416637661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-_Let us tend this garden together__ Postcolonial time travel in Ng Yi-Sheng_s _Garden_,141,4,34.75,36.5,6.946221994724902,1,0,0.25,0.0,"{""31_40"": 2, ""21_30"": 1, ""41_50"": 1}",0,0,0,100.7969319516824,0.021234939759036144,1138.0,29.0,39.03448275862069,39.0,18.1018601226912,12.0,1.0,0.41379310344827586,0.034482758620689655,"{""41_50"": 6, ""31_40"": 8, ""gt50"": 6, ""21_30"": 6, ""lt12"": 1, ""12_20"": 2}",1.0,2.0,0.0,120.04393464071723,0.1713855421686747,5223,153,33.93464052287582,32.0,15.12303628079326,43,4,0.28104575163398693,0.026143790849673203,"{""12_20"": 25, ""31_40"": 40, ""41_50"": 18, ""21_30"": 41, ""lt12"": 4, ""gt50"": 25}",11,5,0,103.46004121431044,0.7865963855421687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,3.0,45.666666666666664,43.0,15.17673658377628,2.0,0.0,0.6666666666666666,0.0,"{""31_40"": 1, ""gt50"": 1, ""41_50"": 1}",0.0,1.0,0.0,140.0,0.02078313253012048
04-_We_re on a journey__ antiracist discourse in British development and humanitarian INGOs,196,8,24.5,21.5,12.62650273941963,1,1,0.125,0.125,"{""21_30"": 2, ""41_50"": 1, ""31_40"": 1, ""12_20"": 3, ""lt12"": 1}",0,2,0,77.86828869608954,0.02281457339075777,1108.0,41.0,26.829268292682926,25.0,12.688385316943188,6.0,4.0,0.14634146341463414,0.0975609756097561,"{""31_40"": 7, ""41_50"": 5, ""12_20"": 14, ""21_30"": 10, ""lt12"": 4, ""gt50"": 1}",7.0,2.0,0.0,76.03090718156542,0.12897218018856943,6104,214,28.257009345794394,27.0,13.192839231054021,36,15,0.16822429906542055,0.07009345794392523,"{""21_30"": 61, ""31_40"": 50, ""12_20"": 52, ""41_50"": 25, ""lt12"": 15, ""gt50"": 11}",13,11,0,83.54110374549637,0.7105109998835991,553.0,21.0,25.904761904761905,21.0,15.871057815737306,3.0,2.0,0.14285714285714285,0.09523809523809523,"{""21_30"": 5, ""12_20"": 8, ""41_50"": 2, ""31_40"": 3, ""gt50"": 1, ""lt12"": 2}",3.0,1.0,0.0,79.29836340746957,0.064369689209638,129.0,3.0,43.0,35.0,34.698703145794944,1.0,0.0,0.3333333333333333,0.0,"{""gt50"": 1, ""31_40"": 1, ""12_20"": 1}",3.0,2.0,0.0,71.22377531751027,0.015015714119427308,501.0,16.0,31.3125,27.0,19.45154235529923,4.0,2.0,0.25,0.125,"{""lt12"": 2, ""41_50"": 2, ""21_30"": 4, ""12_20"": 4, ""31_40"": 2, ""gt50"": 2}",0.0,0.0,0.0,80.281033153431,0.05831684320800838
